date,temperature,soil_moisture,ndvi,radiation,vpd,nee,sundarbans_nee,chilika_nee
2018-02-17,23.32458409231835,0.17510184657065853,0.4478476140840637,239.96813000231134,1.0192940918313877,,,
2018-02-18,23.825168842775803,0.1731123486257851,0.4474815848495415,244.26068667234438,0.9512412536134742,,,
2018-02-19,23.847559273179595,0.17197575070940535,0.44922119222978174,237.58588334252033,0.8191944545409919,,,
2018-02-20,24.187241729599947,0.17083915279302558,0.4509607996100219,232.0463768652245,0.8959352026798859,,,
2018-02-21,24.794631173771105,0.16970255487664582,0.45270040699026204,240.02331823864665,1.0202713561260113,,,
2018-02-22,25.242147946122962,0.16856595696026608,0.45444001437050224,245.97708671715216,1.1551743476690834,,,
2018-02-23,25.457150045629582,0.16671327327155544,0.45617962175074245,244.89555222555992,1.1807991752738993,,,
2018-02-24,25.73821177337293,0.16486058958284486,0.45791922913098265,253.03025869159865,1.318051603744581,,,
2018-02-25,26.506681790917284,0.16300790589413425,0.45965883651122286,254.8234943865412,1.6067900054483135,,,
2018-02-26,26.434077326861704,0.1611552222054236,0.461398443891463,235.17394653344002,1.3986915093626116,,,
2018-02-27,26.295313961529896,0.1589556174440997,0.4631380512717032,250.53500822651887,1.1496906650106302,,,
2018-02-28,25.93593046133057,0.15675601268277575,0.4648776586519434,254.7353980889074,1.0861226952237804,,,
2018-03-01,26.20674703013884,0.1545564079214518,0.46661726603218356,254.6468734866878,1.0728603812939217,,,
2018-03-02,26.66214808877762,0.1523568031601279,0.4683568734124238,249.75289278189734,1.1324516420895294,,,
2018-03-03,27.625378023249866,0.15145560744576064,0.470096480792664,253.42586772405605,1.4352238423024561,,,
2018-03-04,27.659425732574732,0.1505544117313934,0.4718360881729041,175.61073995587816,1.2749255099045766,,,
2018-03-05,27.381172591213673,0.14965321601702616,0.4735756955531443,176.3091245513453,1.2402535356182258,,,
2018-03-06,27.093254289330464,0.1487520203026589,0.47531530293338453,175.53373945165356,1.2256641063913534,,,
2018-03-07,26.638460760407668,0.14638340015830886,0.4737425985975253,175.47557345319086,1.3319743755019533,,,
2018-03-08,25.99396329691422,0.1440147800139588,0.472169894261666,183.89522934401492,1.323752483917029,,,
2018-03-09,26.511957661021725,0.1416461598696087,0.4705971899258068,183.9222813945396,1.2840622213738708,,,
2018-03-10,27.17328036801149,0.13927753972525866,0.46902448558994747,189.14282465403244,1.4634550916124396,,,
2018-03-11,27.213556318587294,0.13842436777552686,0.46745178125408826,180.9648286099112,1.3200700034905137,,,
2018-03-12,27.448483786674224,0.13757119582579508,0.46587907691822894,181.21106901263502,1.202859629984984,,,
2018-03-13,28.233807678693747,0.13671802387606327,0.46430637258236973,185.06185015403253,1.580780818402991,,,
2018-03-14,28.150050772929525,0.13586485192633146,0.4627336682465104,194.1978112133683,1.48083832188795,,,
2018-03-15,28.24533347610669,0.1376783067342674,0.4611609639106512,181.5295719745196,1.1694315277433198,,,
2018-03-16,26.95745447595621,0.13949176154220333,0.45958825957479194,86.1645699187358,1.262624012222287,,,
2018-03-17,27.027439344542916,0.14130521635013923,0.45801555523893267,169.91980890445925,1.2918583520755698,,,
2018-03-18,27.473592859563716,0.14311867115807514,0.45644285090307346,176.85034271285258,1.100283674145939,,,
2018-03-19,27.563573148586933,0.14020407663315118,0.45487014656721414,183.63848339225473,1.2431460421733471,,,
2018-03-20,27.991240592614094,0.13728948210822717,0.45329744223135493,192.42918781400238,1.3270825382143447,,,
2018-03-21,28.03476330150617,0.13437488758330318,0.4517247378954956,187.32079731153874,1.1515198172123637,,,
2018-03-22,28.202313460651673,0.1314602930583792,0.4501520335596364,256.6832452589447,0.9893676608971773,,,
2018-03-23,28.262435431467765,0.1323799249958871,0.4519659655330148,247.47315402899358,0.9006826688534948,,,
2018-03-24,28.0145072892304,0.133299556933395,0.45377989750639325,235.9685224351432,0.7613170192872467,,,
2018-03-25,27.87595614706852,0.13421918887090295,0.4555938294797717,243.06268213492606,0.8168521013776209,,,
2018-03-26,27.962779870992033,0.13513882080841086,0.45740776145315015,245.24336759618978,0.8221658908787262,,,
2018-03-27,28.442067833408622,0.13346078977050535,0.45922169342652863,274.10380461196394,1.0204948906115419,,,
2018-03-28,28.2132294315989,0.13178275873259987,0.46103562539990706,281.01423518033795,0.9619057859969109,,,
2018-03-29,28.267595445673624,0.1301047276946944,0.4628495573732855,272.4466939268315,0.9138399327688269,,,
2018-03-30,28.40213521489944,0.12842669665678888,0.4646634893466639,237.62301523634903,0.8866862852379138,,,
2018-03-31,27.770531812825674,0.13661300940199667,0.46647742132004244,228.49054995806054,0.8203777188339318,,,
2018-04-01,26.49212185426097,0.14479932214720442,0.46829135329342086,219.0943703377602,0.7486908486481199,,,
2018-04-02,25.883108663921263,0.1529856348924122,0.4701052852667993,217.29648648603566,0.7986258875125865,,,
2018-04-03,27.04985639290017,0.16117194763761997,0.4719192172401777,260.8539406570951,0.9073562371229758,,,
2018-04-04,27.347123867287443,0.16503523719847185,0.4737331492135562,252.35684056403963,0.8314557823897817,,,
2018-04-05,27.294220378858682,0.16889852675932374,0.4755470811869347,241.0959092939877,0.7481548727571823,,,
2018-04-06,27.96642557943072,0.17276181632017562,0.4773610131603131,249.25739544698195,0.8236287997700331,,,
2018-04-07,27.04447127683606,0.17662510588102748,0.4791749451336915,209.34169051686658,0.6249561107662149,,,
2018-04-08,26.857636840661467,0.17120195085659895,0.4763975735299948,215.39829780936964,0.6478981264751589,,,
2018-04-09,27.437692529858303,0.16577879583217042,0.473620201926298,254.51892193025614,0.7769700521841738,,,
2018-04-10,27.415198724801357,0.1603556408077419,0.4708428303226012,256.92726817811695,0.8119432948490191,,,
2018-04-11,28.07028343783036,0.15493248578331334,0.4680654587189045,272.0712147662332,0.8692604397767687,,,
2018-04-12,28.168997313144455,0.15686834604223582,0.4652880871152077,267.51439318593316,0.8726097416210503,,,
2018-04-13,28.34612155370536,0.15880420630115832,0.4625107155115109,266.68748928905984,0.8787925967044254,,,
2018-04-14,29.175823717558274,0.16074006656008083,0.4597333439078142,273.17556886440263,0.9852639179557918,,,
2018-04-15,29.598863963672578,0.16267592681900334,0.4569559723041174,280.70651917380775,1.0774970855302093,,,
2018-04-16,30.046362365345196,0.15983354389873486,0.45417860070042065,279.8597303444443,1.111470926055969,,,
2018-04-17,30.146002274294375,0.1569911609784664,0.45140122909672387,285.44962078390756,1.1134605062008187,,,
2018-04-18,29.71639486486672,0.15414877805819793,0.44862385749302713,265.1207834767153,0.9691965727592646,,,
2018-04-19,29.796482799790635,0.15130639513792948,0.4458464858893304,271.00693914313956,0.9574337001977418,,,
2018-04-20,29.88765296007633,0.15626796300811185,0.44306911428563356,270.19927536256523,0.9475007392282442,,,
2018-04-21,29.876192295905007,0.16122953087829422,0.4402917426819368,237.98911633409512,0.9076356779534829,,,
2018-04-22,29.63422789893054,0.1661910987484766,0.4375143710782401,249.18541984927003,0.8691018710993812,,,
2018-04-23,29.69253814631307,0.17115266661865897,0.4347369994745433,265.51431589421975,0.8931224156218756,,,
2018-04-24,29.630778335886546,0.1673411848560624,0.4351416749093262,255.56810949466308,0.9734301395609803,,,
2018-04-25,29.446415967009216,0.16352970309346587,0.435546350344109,283.20446692321775,1.0179001390103646,,,
2018-04-26,28.996382233318513,0.1597182213308693,0.4359510257788919,282.35629241820016,0.9543877089178319,,,
2018-04-27,29.130467248787042,0.15590673956827275,0.4363557012136747,278.7744559224495,1.0094658008234134,,,
2018-04-28,29.119582717777703,0.17157334767038457,0.43676037664845757,272.2415883168585,1.0647009528931823,,,
2018-04-29,29.451710015140932,0.18723995577249636,0.4371650520832404,240.36922915437106,1.0521915854051573,,,
2018-04-30,28.693504029311683,0.20290656387460818,0.43756972751802325,224.64543464929383,0.8059844334466897,,,
2018-05-01,28.714255965749324,0.21857317197671997,0.4379744029528061,232.21663617981852,0.8216633571444569,,,
2018-05-02,28.271028003526357,0.20930086160472006,0.43837907838758894,250.46133608266803,0.7659489336122582,,,
2018-05-03,27.993773275525243,0.20002855123272012,0.4387837538223718,232.86173442916072,0.6856960330277981,,,
2018-05-04,28.577836318504232,0.1907562408607202,0.4391884292571546,267.28619211261696,0.8566477080249053,,,
2018-05-05,29.316019786784743,0.1814839304887203,0.4395931046919375,283.3262099495987,0.881302758567815,,,
2018-05-06,29.40513979399941,0.1809515301391019,0.4399977801267203,250.23566222842325,0.8919500633932016,,,
2018-05-07,29.899439454351196,0.1804191297894835,0.44040245556150315,263.5428249875308,0.9277479980817245,,,
2018-05-08,30.138056276315414,0.1798867294398651,0.44080713099628605,259.68244431998,0.954847498676237,,,
2018-05-09,30.205929142192133,0.17935432909024673,0.4412118064310689,238.9183509895359,0.9169727140749149,,,
2018-05-10,29.948335896126757,0.1875763681380586,0.44176555088357694,254.49796166182188,0.8614280032838113,,,
2018-05-11,29.34435443752456,0.19579840718587052,0.442319295336085,252.87740784263787,0.7754676523609942,,,
2018-05-12,29.077355452760564,0.20402044623368243,0.44287303978859305,248.28390220537574,0.8188840156790533,,,
2018-05-13,28.823104211384546,0.2122424852814943,0.44342678424110105,217.5247819650948,0.7938496807203901,,,
2018-05-14,28.223798997630237,0.20905005939456195,0.4439805286936091,213.97885999715487,0.7532106973364179,,,
2018-05-15,28.78733348293772,0.20585763350762956,0.44453427314611715,278.1300912795849,0.8886353537009684,,,
2018-05-16,29.11278311301102,0.20266520762069717,0.4450880175986252,251.66272853177924,0.8435297376238329,,,
2018-05-17,29.295746551944546,0.19947278173376481,0.44564176205113326,251.35704340956926,0.859383060504272,,,
2018-05-18,29.606058829545855,0.19861317892816793,0.44619550650364126,247.44479822882496,0.8913961214168824,,,
2018-05-19,29.707921618236526,0.1977535761225711,0.44674925095614937,267.42048664187257,0.8726012358141357,,,
2018-05-20,29.551792710432846,0.19689397331697422,0.44730299540865737,238.98826130876452,0.8203626031263669,,,
2018-05-21,29.560715410938784,0.19603437051137734,0.4478567398611654,232.43301923341465,0.850581853095389,,,
2018-05-22,29.45580354641186,0.19515075530600312,0.4484104843136735,228.24312152649372,0.8310654642044724,,,
2018-05-23,29.003764050315986,0.19426714010062893,0.4489642287661815,198.25593560367787,0.8045054912740208,,,
2018-05-24,29.620054062046975,0.19338352489525473,0.4495179732186896,255.8627271853433,0.8827530490560218,,,
2018-05-25,29.748712454038277,0.1924999096898805,0.4500717176711976,254.48632034969427,0.8816484170323378,,,
2018-05-26,29.877622765181492,0.1913949952094312,0.4484767868008143,255.78074957379616,0.8747359832830346,,,
2018-05-27,29.91224621072666,0.1902900807289819,0.44688185593043106,282.78017581413997,0.9159405529819151,,,
2018-05-28,29.87594864812826,0.18918516624853265,0.44528692506004786,239.84133175750094,0.9419363462103898,,,
2018-05-29,30.158658023044318,0.18808025176808335,0.44369199418966465,257.8722040587071,0.9428131679288119,,,
2018-05-30,30.72466804590827,0.1943598740327923,0.4420970633192814,268.37817236254455,0.9319162979844557,,,
2018-05-31,30.317500522566185,0.20063949629750125,0.44050213244889813,230.8725269244583,0.8383055324581228,,,
2018-06-01,29.35724516742314,0.2069191185622102,0.4389072015785149,212.38045762318166,0.7196259556144713,,,
2018-06-02,28.912699477651856,0.21319874082691914,0.4373122707081316,200.04170217677753,0.6877497142735991,,,
2018-06-03,29.690013333007634,0.21360866005811405,0.4357173398377484,237.5836843847095,0.7955754231940733,,,
2018-06-04,29.68124918368739,0.21401857928930895,0.43412240896736515,231.47584930267504,0.7655834026907262,,,
2018-06-05,28.710765632844474,0.21442849852050386,0.4325274780969819,195.6924248866755,0.6259530139663221,,,
2018-06-06,28.92745455505554,0.21483841775169876,0.43093254722659863,202.68104034687343,0.6513154612297194,,,
2018-06-07,29.674075441563744,0.2303110507466759,0.4293376163562155,241.84000274939208,0.7640201056291058,,,
2018-06-08,28.97918640192811,0.2457836837416531,0.42774268548583216,198.48825885093476,0.6095231468599296,,,
2018-06-09,28.58011162675129,0.26125631673663025,0.42614775461544896,144.98970967999267,0.5360414162762677,,,
2018-06-10,29.030552986285855,0.27672894973160744,0.4245528237450657,140.01929543783842,0.5783365396376321,,,
2018-06-11,28.958298995439698,0.273904974308705,0.42027665673263115,144.4793738010634,0.5950298927400268,,,
2018-06-12,28.4388413846137,0.2710809988858025,0.41600048972019665,101.57379843222277,0.4783762128820568,,,
2018-06-13,29.705422739984648,0.26825702346290003,0.4117243227077621,133.64804826777538,0.7064608567997492,,,
2018-06-14,31.043423725111268,0.26543304803999757,0.40744815569532755,232.53002409630278,1.0080006620214643,,,
2018-06-15,31.648363571575402,0.2577924347158205,0.40317198868289306,285.3685633195421,1.211365600217389,,,
2018-06-16,31.721518746220475,0.2501518213916434,0.3988958216704585,292.52810066186913,1.224344642379765,,,
2018-06-17,31.8315631657368,0.24251120806746626,0.39461965465802396,264.47797141582225,1.3570817690642962,,,
2018-06-18,32.15467174647725,0.23487059474328914,0.39034348764558946,289.25966100214214,1.5244799952597872,,,
2018-06-19,32.04243450129412,0.2473981216082065,0.3860673206331549,275.47393896405606,1.3505157966585999,,,
2018-06-20,31.283256389369242,0.2599256484731238,0.38179115362072036,250.9326337661413,1.0631103560026591,,,
2018-06-21,29.431071830722697,0.2724531753380412,0.37751498660828586,167.01410657769108,0.6536890004516058,,,
2018-06-22,28.677036846002373,0.28498070220295857,0.3732388195958513,162.53596317395906,0.6218398387481852,,,
2018-06-23,28.357743590787653,0.2982047442134821,0.36896265258341676,119.30433693741958,0.5553396202877794,,,
2018-06-24,28.591813530103046,0.3114287862240057,0.36468648557098227,117.54085361686228,0.4997638502124562,,,
2018-06-25,28.543833575232625,0.3246528282345293,0.3604103185585477,111.49325267466348,0.48843893527135784,,,
2018-06-26,27.479745012158716,0.33787687024505286,0.35613415154611316,91.7447719822573,0.3682688987732514,,,
2018-06-27,26.76029529476613,0.3315885200093666,0.353479247421873,98.34445287250469,0.35760776987970533,,,
2018-06-28,27.260590890578193,0.32530016977368037,0.3508243432976328,157.73632785359038,0.4654398081543396,,,
2018-06-29,28.048377141459635,0.31901181953799407,0.3481694391733925,224.89855063744488,0.575710935400169,,,
2018-06-30,28.769720269567774,0.3127234693023078,0.3455145350491523,222.36414174786023,0.6708923550631425,,,
2018-07-01,28.289442557239923,0.32312993478879104,0.34285963092491206,178.75897221923714,0.5397430071592542,,,
2018-07-02,28.5105031664838,0.3335364002752743,0.3402047268006718,191.6320085179388,0.5691569304530328,,,
2018-07-03,28.324000053304918,0.3439428657617576,0.33754982267643163,140.4444523279695,0.4778642839072966,,,
2018-07-04,28.384928600843736,0.3543493312482408,0.33489491855219145,139.29031882617858,0.5436416460499123,,,
2018-07-05,28.16731136696952,0.35100836111432415,0.33224001442795115,116.90048532080007,0.5433288905867129,,,
2018-07-06,28.347652867687195,0.3476673909804075,0.32958511030371096,183.62635818412735,0.6201342520946764,,,
2018-07-07,27.932873108260672,0.34432642084649084,0.3269302061794707,181.75049993415854,0.5562366222784729,,,
2018-07-08,28.066699204901827,0.3409854507125742,0.3242753020552305,171.1805454505331,0.5600647187724823,,,
2018-07-09,28.410936109514125,0.3420817042938563,0.3216203979309903,209.28875093463358,0.588489459645493,,,
2018-07-10,28.222518262262977,0.34317795787513844,0.31896549380675004,175.73957535378446,0.5404720628203601,,,
2018-07-11,28.07502903878775,0.34427421145642056,0.3163105896825098,166.2306732486179,0.548561705984741,,,
2018-07-12,28.000187230725466,0.34537046503770263,0.3136556855582696,159.56363649763097,0.5553817698642636,,,
2018-07-13,27.991754536666555,0.354630465659836,0.3191031574126194,177.02072392480102,0.5182223689466166,,,
2018-07-14,27.789249344990996,0.3638904662819694,0.3245506292669692,154.52658844442743,0.49336704757083205,,,
2018-07-15,27.261275491721825,0.3731504669041028,0.329998101121319,124.26637187632747,0.36856405041536466,,,
2018-07-16,27.435694415877364,0.3824104675262362,0.3354455729756688,96.36888980604346,0.44304330577931683,,,
2018-07-17,28.559850458116756,0.3828650082108973,0.3408930448300186,192.65914431425182,0.6054715643017434,,,
2018-07-18,28.534357077417727,0.38331954889555836,0.3463405166843684,182.54575020835472,0.5790278176244039,,,
2018-07-19,28.710153504172162,0.3837740895802194,0.35178798853871823,185.63208951297878,0.5866256280661608,,,
2018-07-20,28.062077353344016,0.38422863026488047,0.3572354603930681,153.135601509293,0.5339110413134651,,,
2018-07-21,27.24467122242884,0.38740412603116336,0.3626829322474178,97.97995132584688,0.4093628462517511,,,
2018-07-22,27.415623630411915,0.3905796217974463,0.36813040410176767,95.93915763322136,0.5124220455825195,,,
2018-07-23,28.329145933649755,0.3937551175637293,0.37357787595611747,163.21607589738915,0.5862064302448602,,,
2018-07-24,28.649343718695874,0.3969306133300122,0.37902534781046726,173.60675063030655,0.5951366189365017,,,
2018-07-25,28.285832784999904,0.39914836415334426,0.38447281966481706,135.6588621144694,0.49550561277660976,,,
2018-07-26,27.993648633800525,0.40136611497667635,0.38992029151916685,102.46817166215415,0.48320430320384156,,,
2018-07-27,27.84931849303104,0.4035838658000084,0.3953677633735167,126.84744041599467,0.6189454586095762,,,
2018-07-28,28.158521717710393,0.40580161662334047,0.4008152352278665,154.13702911564533,0.5575735024501112,,,
2018-07-29,28.23963611966804,0.41034739111322405,0.40125432437866754,182.11493311627243,0.5681656710712539,,,
2018-07-30,27.516320705644002,0.41489316560310757,0.4016934135294686,119.72059457218214,0.4180046456540478,,,
2018-07-31,27.16819415454743,0.4194389400929911,0.40213250268026957,78.91831152115923,0.3925466691672814,,,
2018-08-01,27.598849233644174,0.4239847145828746,0.4025715918310706,113.57103004728438,0.5660932040788333,,,
2018-08-02,27.76563676675173,0.423224166841778,0.40301068098187165,163.678112372689,0.5872541630174748,,,
2018-08-03,27.895245205030932,0.42246361910068136,0.4034497701326727,160.74610221256955,0.5796499530267325,,,
2018-08-04,28.99666519419594,0.42170307135958474,0.40388885928347373,218.59681755772255,0.7971284370954819,,,
2018-08-05,28.61760723691038,0.42094252361848805,0.4043279484342748,180.2172919884387,0.7094274217774676,,,
2018-08-06,27.028685823633424,0.4190286919610241,0.4047670375850758,111.0627731506865,0.40141247954478465,,,
2018-08-07,26.70268565836845,0.41711486030356004,0.40520612673587686,109.71797149448236,0.4096055603866915,,,
2018-08-08,27.660435496425237,0.41520102864609604,0.4056452158866779,187.72839085109015,0.5998686018172272,,,
2018-08-09,28.355701427205183,0.41328719698863203,0.40608430503747894,201.79284284745398,0.6550554889105509,,,
2018-08-10,28.77497832053938,0.4130390908706631,0.40652339418828,223.5924361487916,0.6825656259926032,,,
2018-08-11,28.377870351922933,0.41279098475269416,0.406962483339081,209.11432615772065,0.580454794270526,,,
2018-08-12,28.211538581784524,0.4125428786347253,0.40740157248988207,206.21352445528154,0.5544844830493318,,,
2018-08-13,27.865713639032727,0.41229477251675634,0.4078406616406831,155.74299079606845,0.4841385298311467,,,
2018-08-14,27.869128535811235,0.40678941675944646,0.4161036499521107,156.3523449168324,0.5350343627170993,,,
2018-08-15,27.9166862561964,0.40128406100213654,0.4243666382635383,154.6195878426787,0.49530667546264073,,,
2018-08-16,28.11367047327365,0.3957787052448267,0.43262962657496595,199.91007509960323,0.5667327407437612,,,
2018-08-17,28.49207407555407,0.3902733494875168,0.44089261488639353,217.85137376816385,0.6028114014815407,,,
2018-08-18,28.26969748102713,0.39313034659118795,0.44915560319782116,193.40931038216814,0.5749004284027095,,,
2018-08-19,27.764355942247725,0.395987343694859,0.4574185915092488,168.858582138518,0.49479929864726624,,,
2018-08-20,27.57842560234308,0.3988443407985301,0.46568157982067643,142.21746676476553,0.44591622557821964,,,
2018-08-21,28.617366312320073,0.4017013379022012,0.47394456813210406,196.58096203374987,0.6482057273634756,,,
2018-08-22,28.948214784540482,0.40225761084466405,0.48220755644353164,177.93690708032136,0.7860252810782455,,,
2018-08-23,28.860354749925808,0.4028138837871269,0.49047054475495927,172.4255424131311,0.7861080191002892,,,
2018-08-24,27.790693630435612,0.40337015672958976,0.4987335330663869,148.61792305018963,0.5093425759133592,,,
2018-08-25,27.4277353810333,0.40392642967205256,0.5069965213778145,120.14945696338745,0.4757320758996231,,,
2018-08-26,27.13506674144881,0.39986539807763033,0.5152595096892421,122.76224766376316,0.507417814672307,,,
2018-08-27,27.26958910640791,0.39580436648320805,0.5235224980006697,123.45452739392567,0.4899594785465766,,,
2018-08-28,27.527302321807376,0.3917433348887859,0.5317854863120974,165.2595453197922,0.5173002931842319,,,
2018-08-29,27.801208502580607,0.3876823032943636,0.540048474623525,174.35645806843928,0.5260569904369616,,,
2018-08-30,28.054768428479257,0.39223788831138595,0.5457997901298153,153.0738013308914,0.5684857830225263,,,
2018-08-31,27.645799930984396,0.3967934733284082,0.5515511056361058,139.19246154126114,0.4860050275236214,,,
2018-09-01,27.340599833300427,0.40134905834543055,0.5573024211423961,144.9885765634665,0.48010378259521924,,,
2018-09-02,27.14402328957278,0.4059046433624529,0.5630537366486865,124.88332227186254,0.45846716372532903,,,
2018-09-03,27.96845553456724,0.40988040647410295,0.5688050521549769,195.89831556171924,0.6129334289785193,,,
2018-09-04,27.774887895058512,0.41385616958575305,0.5745563676612673,165.61248586875433,0.5435702089968315,,,
2018-09-05,26.799724760158355,0.4178319326974031,0.5803076831675577,115.37570273904937,0.4389872960384784,,,
2018-09-06,26.667059134515426,0.4218076958090532,0.586058998673848,104.35481542617681,0.46631759075342183,,,
2018-09-07,27.520168174476836,0.4138481759441771,0.5918103141801384,189.43734309132464,0.6070498221879406,,,
2018-09-08,27.8574736477512,0.4058886560793009,0.5975616296864288,210.06043996672554,0.6780507882754716,,,
2018-09-09,28.221978616625663,0.39792913621442483,0.6033129451927192,217.7359850446042,0.696255248909518,,,
2018-09-10,27.89320531735038,0.3899696163495487,0.6090642606990095,180.26909674190262,0.5482232635074178,,,
2018-09-11,27.88088197760913,0.38893951601370047,0.6148155762052999,199.28606222495387,0.5057646939662932,,,
2018-09-12,28.47538860048607,0.38790941567785225,0.6205668917115903,192.65030095037315,0.5666269203425156,,,
2018-09-13,29.103138860812173,0.38687931534200404,0.6263182072178807,229.65271866232905,0.711056584741963,,,
2018-09-14,28.872630732659744,0.3858492150061558,0.632069522724171,200.99869095510118,0.7575067763759022,,,
2018-09-15,28.38220087435382,0.3824907284470921,0.6329399989510069,209.43540221217097,0.6342397449162944,,,
2018-09-16,27.777430187158494,0.3791322418880284,0.6338104751778428,181.94021073923494,0.522618485335663,,,
2018-09-17,28.33445533820489,0.37577375532896473,0.6346809514046787,226.2438021489736,0.6397369345910624,,,
2018-09-18,28.979393851070835,0.37241526876990105,0.6355514276315146,235.0534226273561,0.7114282935798932,,,
2018-09-19,28.651449289443065,0.37544227703750443,0.6364219038583505,206.0395956390974,0.6794244344849019,,,
2018-09-20,26.611836329074094,0.3784692853051078,0.6372923800851864,94.22101052873586,0.37797610932344816,,,
